lot_shape,utilities,land_slope,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_abvgr,kitchen_qual,functional,fireplace_qu,garage_finish,garage_qual,garage_cond,paved_drive,Overall Qual,Overall Cond,SalePrice
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,159000.0
3.0,0.0,0.0,3.0,4.0,4.0,0.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,3.0,2.0,4.0,4.0,2.0,6.0,6.0,135000.0
3.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,4.0,136900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,5.0,7.0,135000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,337000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,7.0,250000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,306000.0
3.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,179000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,5.0,146000.0
3.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,6.0,5.0,161000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,7.0,205000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,6.0,241500.0
3.0,0.0,0.0,3.0,1.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,118500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,130000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,8.0,130000.0
0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,10.0,5.0,535000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,123000.0
3.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,4.0,5.0,82000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,8.0,132000.0
3.0,0.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,108480.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,165000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,181000.0
3.0,0.0,0.0,3.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,165000.0
0.0,0.0,1.0,3.0,4.0,4.0,4.0,0.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,5.0,5.0,161000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,199000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,214900.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,198600.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,8.0,5.0,258000.0
3.0,0.0,0.0,3.0,4.0,0.0,4.0,3.0,2.0,5.0,0.0,4.0,2.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,269500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,176000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,6.0,7.0,158000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,8.0,5.0,184100.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,0.0,1.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,6.0,5.0,170000.0
0.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,0.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,6.0,208000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,140000.0
0.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,230000.0
0.0,0.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,8.0,5.0,188500.0
3.0,0.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,194000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,133000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,140000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,207500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,7.0,256900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,109000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,113722.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,237000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,7.0,142100.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,149900.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,9.0,5.0,404000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,8.0,277500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,5.0,178000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,254000.0
3.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,12789.0
3.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,176000.0
3.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,9.0,5.0,342643.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,125500.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,6.0,5.0,150000.0
3.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,5.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,261329.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,5.0,141000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,6.0,153000.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,172500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,7.0,153575.0
3.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,3.0,0.0,5.0,9.0,124900.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,5.0,5.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,4.0,4.0,2.0,9.0,5.0,415298.0
3.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,6.0,6.0,119000.0
3.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,227000.0
0.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,7.0,145500.0
3.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,3.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,0.0,3.0,5.0,61500.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,6.0,192100.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,7.0,116000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,8.0,145000.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,445000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,150500.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,5.0,175900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,6.0,167900.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,219210.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,5.0,189000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,3.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,136500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,137900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,85000.0
3.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,4.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,5.0,3.0,137900.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,195500.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,4.0,128000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,2.0,4.0,4.0,2.0,5.0,8.0,135000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,1.0,2.0,4.0,4.0,2.0,5.0,6.0,143195.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,1.0,5.0,6.0,79500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,192500.0
3.0,0.0,0.0,3.0,0.0,4.0,4.0,3.0,1.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,129500.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,5.0,168000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,0.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,105000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,3.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,143250.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,144000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,1.0,1.0,4.0,4.0,2.0,7.0,5.0,205000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,3.0,2.0,4.0,4.0,2.0,6.0,6.0,143000.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,4.0,0.0,4.0,4.0,2.0,9.0,5.0,290000.0
0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,611657.0
1.0,0.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,152000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,191500.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,317000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,8.0,165250.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,123000.0
3.0,0.0,0.0,3.0,4.0,4.0,2.0,1.0,2.0,5.0,4.0,0.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,6.0,8.0,185000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,6.0,120000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,2.0,4.0,1.0,3.0,7.0,1.0,1.0,4.0,4.0,2.0,6.0,7.0,158500.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,173000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,101800.0
3.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,9.0,155000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,2.0,4.0,4.0,0.0,5.0,7.0,125000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,4.0,6.0,104500.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,350000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,93500.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,193000.0
0.0,0.0,1.0,3.0,4.0,0.0,4.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,4.0,4.0,2.0,6.0,7.0,191000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,0.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,0.0,6.0,8.0,110000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,4.0,1.0,4.0,4.0,2.0,8.0,5.0,261500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,128900.0
0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,7.0,4.0,1.0,4.0,4.0,2.0,9.0,5.0,584500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,111000.0
3.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,90000.0
0.0,0.0,0.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,6.0,3.0,2.0,4.0,4.0,2.0,6.0,5.0,129000.0
0.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,1.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,7.0,224000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,165000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,8.0,122000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,267300.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,485000.0
2.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,220000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,215700.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,280000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,8.0,5.0,284000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,1.0,2.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,6.0,84500.0
3.0,0.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,6.0,7.0,192000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,2.0,7.0,3.0,2.0,1.0,4.0,0.0,7.0,8.0,105000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,216837.0
3.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,141500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,7.0,130000.0
3.0,0.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,124000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,150909.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,0.0,0.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,139500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,4.0,5.0,79275.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,265900.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,6.0,5.0,91000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,1.0,5.0,6.0,185000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,141000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,8.0,5.0,260116.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,4.0,6.0,113000.0
1.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,1.0,0.0,4.0,4.0,2.0,8.0,5.0,225000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,1.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,113000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,1.0,2.0,4.0,4.0,2.0,6.0,6.0,125200.0
0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,319500.0
